PoiID,FirstLevel,SecondLeve,ZoneID
5003,8,56,377
5004,12,131,377
5005,3,24,377
5006,7,157,377
5007,6,32,377
5008,12,128,377
5009,4,179,377
5010,0,145,377
5011,4,179,377
5012,6,13,377
5013,12,23,310
5014,16,162,310
5015,8,65,310
5016,8,71,310
5017,8,54,310
5018,5,155,310
5019,4,179,310
5020,12,141,360
5021,0,146,360
5022,5,43,360
5023,11,115,360
5024,4,179,360
5025,4,179,360
5026,16,52,360
5027,16,52,286
5028,1,18,286
5029,4,19,286
5030,18,165,286
5031,8,56,286
5032,5,44,286
5033,12,128,286
5034,8,56,286
5035,8,56,286
5036,18,165,286
5037,2,12,342
5038,16,52,342
5039,8,56,342
5040,8,56,342
5041,0,145,342
5042,8,56,342
5043,16,162,342
5044,4,179,342
5045,16,52,342
5046,4,179,342
5047,3,24,282
5048,9,92,282
5049,5,44,282
5050,3,24,282
5051,13,64,282
5052,4,37,282
5053,2,132,282
5054,4,179,282
5055,3,24,282
5056,3,24,282
5057,5,44,317
5058,1,18,317
5059,1,7,317
5060,1,18,317
5061,18,165,317
5062,4,179,317
5063,4,179,317
5064,11,116,491
5065,8,71,491
5066,8,3,491
5067,4,19,491
5068,16,163,491
5069,3,24,491
5070,13,64,491
5071,6,13,491
5072,17,20,491
5073,5,155,491
5074,12,55,481
5075,8,56,481
5076,2,119,481
5077,12,131,481
5078,8,56,481
5079,4,179,481
5080,12,78,481
5081,8,56,481
5082,13,4,481
5083,6,13,481
5084,7,29,487
5085,3,24,487
5086,13,4,487
5087,11,118,487
5088,5,155,487
5089,11,115,487
5090,11,118,487
5091,1,7,487
5092,3,24,487
5093,8,56,487
5094,6,32,464
5095,4,179,464
5096,4,19,464
5097,12,128,464
5098,17,20,464
5099,10,27,464
5100,12,23,464
5101,0,145,464
5102,8,56,464
5103,6,32,464
5104,0,145,393
5105,12,131,393
5106,4,19,393
5107,11,116,393
5108,13,49,393
5109,13,4,393
5110,10,94,393
5111,8,56,393
5112,3,24,393
5113,16,52,393
5114,4,19,506
5115,11,118,506
5116,11,118,506
5117,11,112,506
5118,1,18,506
5119,13,4,506
5120,12,128,506
5121,7,86,506
5122,11,118,506
5123,3,24,506
5124,7,85,507
5125,3,24,507
5126,8,140,507
5127,7,157,507
5128,13,4,507
5129,13,4,507
5130,7,157,507
5131,3,24,507
5132,13,172,507
5133,7,157,507
5134,8,56,411
5135,4,179,411
5136,8,56,411
5137,4,179,411
5138,8,90,411
5139,20,177,411
5140,4,179,411
5141,0,146,411
5142,8,56,411
5143,12,141,411
5144,0,145,396
5145,13,64,396
5146,9,93,396
5147,13,4,396
5148,4,179,396
5149,12,141,396
5150,13,64,396
5151,4,19,396
5152,12,78,396
5153,9,93,396
5154,12,74,410
5155,18,165,410
5156,0,145,410
5157,4,19,410
5158,11,117,410
5159,11,117,410
5160,20,81,410
5161,3,24,410
5162,4,179,410
5163,8,56,410
5164,3,24,480
5165,9,92,480
5166,3,24,480
5167,16,59,480
5168,3,24,480
5169,6,32,480
5170,16,16,480
5171,3,24,480
5172,3,24,480
5173,3,24,480
5174,3,24,511
5175,19,75,511
5176,13,4,511
5177,7,48,511
5178,13,156,511
5179,4,179,511
5180,13,154,511
5181,19,75,511
5182,0,145,511
5183,4,179,511
5184,11,117,408
5185,12,78,408
5186,2,119,408
5187,4,179,408
5188,7,157,408
5189,1,18,408
5190,4,179,408
5191,12,74,408
5192,7,157,408
5193,19,98,408
5194,3,24,450
5195,8,56,450
5196,13,156,450
5197,4,179,450
5198,4,19,450
5199,18,165,450
5200,13,4,450
5201,1,7,450
5202,8,56,450
5203,4,179,450
5204,5,155,395
5205,12,78,395
5206,13,64,395
5207,5,44,395
5208,0,145,395
5209,13,64,395
5210,16,52,395
5211,13,64,395
5212,13,64,395
5213,12,128,395
5214,1,7,495
5215,8,56,495
5216,13,156,495
5217,16,163,495
5218,12,131,495
5219,12,58,495
5220,8,56,495
5221,5,155,495
5222,5,155,495
5223,12,78,495
5224,13,64,409
5225,0,5,409
5226,4,179,409
5227,1,18,409
5228,11,117,409
5229,1,18,409
5230,0,145,409
5231,16,52,409
5232,11,117,409
5233,4,19,409
5234,3,24,468
5235,16,59,468
5236,4,179,468
5237,16,59,468
5238,4,179,468
5239,12,131,468
5240,16,59,468
5241,16,59,468
5242,12,78,468
5243,7,85,468
5244,0,145,412
5245,12,130,412
5246,12,78,412
5247,8,56,412
5248,6,13,412
5249,16,52,412
5250,13,156,412
5251,12,130,412
5252,16,52,412
5253,3,24,412
5254,11,115,536
5255,11,115,536
5256,13,64,536
5257,4,179,536
5258,1,18,536
5259,3,24,536
5260,19,28,536
5261,11,117,536
5262,11,116,536
5263,4,19,536
5264,1,18,528
5265,5,155,528
5266,12,131,528
5267,9,93,528
5268,2,125,528
5269,12,128,528
5270,12,131,528
5271,18,165,528
5272,12,141,528
5273,0,148,528
5274,3,24,489
5275,4,19,489
5276,0,5,489
5277,13,64,489
5278,0,145,489
5279,3,24,489
5280,4,179,489
5281,12,78,489
5282,15,102,489
5283,4,179,489
5284,20,81,456
5285,16,16,456
5286,17,20,456
5287,3,24,456
5288,7,48,456
5289,7,157,456
5290,0,146,456
5291,4,19,456
5292,3,24,456
5293,12,131,456
5294,12,170,482
5295,3,26,482
5296,1,18,482
5297,6,33,482
5298,7,157,482
5299,7,157,482
5300,7,157,482
5301,7,157,482
5302,0,144,419
5303,5,155,419
5304,20,177,419
5305,20,0,419
5306,16,52,419
5307,7,157,500
5308,4,179,500
5309,7,157,500
5310,10,94,500
5311,4,19,500
5312,7,157,500
5313,7,86,500
5314,4,19,500
5315,1,7,500
5316,4,179,500
5317,4,179,510
5318,6,33,510
5319,17,15,510
5320,1,7,510
5321,13,156,510
5322,4,179,510
5323,3,24,510
5324,6,32,510
5325,1,18,510
5326,16,52,510
5327,8,3,526
5328,11,118,526
5329,8,90,526
5330,4,179,526
5331,11,111,526
5332,11,118,526
5333,4,179,526
5334,11,118,526
5335,11,118,526
5336,11,118,526
5337,1,7,403
5338,4,179,403
5339,4,37,403
5340,6,13,420
5341,4,179,420
5342,16,59,420
5343,4,179,420
5344,20,0,420
5345,3,24,420
5346,16,59,420
5347,5,159,420
5348,16,59,420
5349,16,59,420
5350,7,29,466
5351,4,179,466
5352,4,37,385
5353,4,37,385
5354,4,179,505
5355,3,24,582
5356,13,4,582
5357,16,52,582
5358,6,32,582
5359,12,128,582
5360,1,7,582
5361,19,28,582
5362,20,176,582
5363,6,32,582
5364,20,0,582
5365,16,61,577
5366,13,4,577
5367,16,59,577
5368,0,145,577
5369,13,4,577
5370,9,92,577
5371,4,179,577
5372,16,162,577
5373,4,179,577
5374,19,28,577
5375,5,155,557
5376,17,20,557
5377,1,18,557
5378,3,24,557
5379,6,32,557
5380,16,160,557
5381,3,24,557
5382,12,131,557
5383,3,24,557
5384,6,32,557
5385,13,4,623
5386,17,15,623
5387,13,4,623
5388,3,24,623
5389,0,145,623
5390,6,13,623
5391,13,156,623
5392,13,4,623
5393,8,89,623
5394,0,145,623
5395,4,179,602
5396,0,145,602
5397,11,118,602
5398,12,141,602
5399,13,64,602
5400,4,179,602
5401,12,120,602
5402,20,81,602
5403,6,13,602
5404,16,163,602
5405,11,118,518
5406,11,116,518
5407,7,157,518
5408,13,172,518
5409,1,18,518
5410,11,112,518
5411,11,116,518
5412,3,24,518
5413,3,24,518
5414,2,11,518
5415,3,24,548
5416,2,119,548
5417,0,145,548
5418,12,74,548
5419,13,4,548
5420,8,71,548
5421,8,71,548
5422,7,29,548
5423,13,64,548
5424,16,52,548
5425,4,179,595
5426,8,56,595
5427,4,19,595
5428,3,24,595
5429,3,24,595
5430,20,81,595
5431,1,18,595
5432,1,7,595
5433,13,4,595
5434,4,179,595
5435,19,174,564
5436,4,179,564
5437,13,156,564
5438,0,6,564
5439,0,146,564
5440,19,174,564
5441,0,145,564
5442,4,179,564
5443,19,28,564
5444,13,4,564
5445,11,114,552
5446,11,115,552
5447,0,145,552
5448,3,24,552
5449,1,18,552
5450,3,24,552
5451,16,52,552
5452,0,146,552
5453,12,23,552
5454,18,165,552
5455,13,64,546
5456,12,74,546
5457,0,145,546
5458,8,56,546
5459,11,117,546
5460,1,18,546
5461,18,165,546
5462,4,179,546
5463,3,24,591
5464,20,175,591
5465,19,28,591
5466,19,28,591
5467,0,145,591
5468,8,71,591
5469,10,94,591
5470,0,146,591
5471,8,56,591
5472,0,145,591
5473,4,179,531
5474,13,172,531
5475,4,179,531
5476,4,179,531
5477,3,24,531
5478,8,71,531
5479,17,15,531
5480,3,24,531
5481,4,179,531
5482,7,157,531
5483,3,24,598
5484,16,59,598
5485,4,19,598
5486,16,59,598
5487,4,179,598
5488,19,174,598
5489,19,174,598
5490,1,18,598
5491,16,52,598
5492,4,179,598
5493,11,118,574
5494,16,52,574
5495,11,116,574
5496,11,118,574
5497,6,13,574
5498,1,164,574
5499,7,157,574
5500,3,24,574
5501,4,179,574
5502,17,20,574
5503,12,23,624
5504,10,63,624
5505,1,7,624
5506,1,18,624
5507,1,21,624
5508,11,116,624
5509,14,110,624
5510,8,90,624
5511,18,165,624
5512,10,99,624
5513,4,179,604
5514,3,24,604
5515,4,179,604
5516,18,165,604
5517,1,7,604
5518,18,165,604
5519,3,47,604
5520,1,18,604
5521,18,165,604
5522,20,0,604
5523,7,86,634
5524,13,64,634
5525,4,19,634
5526,1,18,634
5527,9,72,634
5528,3,24,634
5529,3,24,634
5530,20,81,634
5531,3,24,634
5532,16,52,634
5533,7,157,560
5534,16,52,560
5535,11,118,560
5536,4,179,560
5537,11,118,560
5538,4,179,560
5539,16,52,560
5540,4,179,560
5541,11,117,560
5542,7,29,560
5543,3,24,519
5544,10,99,519
5545,9,93,570
5546,3,24,570
5547,0,145,570
5548,6,32,570
5549,6,32,570
5550,12,23,570
5551,5,155,570
5552,3,24,570
5553,16,52,570
5554,16,59,570
5555,16,52,532
5556,1,7,532
5557,1,18,532
5558,7,137,532
5559,4,179,532
5560,6,13,550
5561,8,71,550
5562,6,13,550
5563,4,179,550
5564,4,179,550
5565,4,179,550
5566,4,179,542
5567,12,78,542
5568,1,7,542
5569,8,56,542
5570,8,56,542
5571,8,56,542
5572,4,179,542
5573,7,29,542
5574,1,18,542
5575,4,179,542
5576,5,43,567
5577,11,118,567
5578,11,116,567
5579,1,18,567
5580,1,18,567
5581,3,24,567
5582,4,19,567
5583,4,179,567
5584,4,179,567
5585,1,7,576
5586,4,179,576
5587,4,179,562
5588,4,179,562
5589,9,92,562
5590,4,19,562
5591,2,119,562
5592,16,162,562
5593,12,128,562
5594,4,179,562
5595,8,56,562
5596,1,7,562
5597,4,179,544
5598,1,18,544
5599,1,7,544
5600,1,18,544
5601,4,179,544
5602,4,19,544
5603,1,7,544
5604,18,165,544
5605,17,15,544
5606,1,164,544
5607,3,25,606
5608,3,24,606
5609,3,24,606
5610,4,179,606
5611,18,165,606
5612,3,24,606
5613,4,179,606
5614,4,19,606
5615,1,7,606
5616,4,19,606
5617,1,18,590
5618,18,165,590
5619,1,8,590
5620,18,165,590
5621,20,0,590
5622,3,24,590
5623,4,179,590
5624,1,18,551
5625,7,29,533
5626,4,179,533
5627,6,32,629
5628,6,62,629
5629,3,24,629
5630,1,7,629
5631,20,0,629
5632,18,165,629
5633,4,179,629
5634,6,32,629
5635,16,16,629
5636,12,131,629
5637,3,24,631
5638,1,7,631
5639,18,165,631
5640,7,157,631
5641,4,179,631
5642,4,179,631
5643,4,179,631
5644,13,4,15
5645,1,18,15
5646,1,18,15
5647,12,131,15
5648,19,28,15
5649,6,13,15
5650,1,18,15
5651,1,7,15
5652,1,21,15
5653,3,24,15
5654,12,127,16
5655,18,165,16
5656,1,18,17
5657,4,179,17
5658,13,4,17
5659,19,174,17
5660,4,19,17
5661,11,112,227
5662,11,112,227
5663,11,116,227
5664,7,66,227
5665,11,117,227
5666,11,117,227
5667,11,118,227
5668,3,24,227
5669,18,165,227
5670,7,48,227
5671,4,179,214
5672,13,64,214
5673,3,24,214
5674,12,58,214
5675,13,4,214
5676,13,154,214
5677,0,146,214
5678,16,52,214
5679,11,117,214
5680,3,24,214
5681,13,4,146
5682,16,52,146
5683,8,65,146
5684,10,99,146
5685,16,52,146
5686,4,179,146
5687,13,4,146
5688,1,18,146
5689,1,18,146
5690,4,179,146
5691,16,52,179
5692,8,90,179
5693,13,57,179
5694,13,156,179
5695,13,4,179
5696,0,145,179
5697,4,19,179
5698,19,28,179
5699,13,64,179
5700,2,125,179
5701,7,66,219
5702,13,4,219
5703,11,115,219
5704,2,119,219
5705,8,56,219
5706,13,4,219
5707,5,155,219
5708,3,24,219
5709,2,119,219
5710,0,145,219
5711,10,96,207
5712,3,24,207
5713,9,92,207
5714,4,152,207
5715,2,119,207
5716,8,56,207
5717,9,92,207
5718,19,174,207
5719,13,156,207
5720,19,174,207
5721,5,14,147
5722,9,92,147
5723,1,18,147
5724,4,19,147
5725,8,56,147
5726,8,56,147
5727,20,81,147
5728,6,62,147
5729,4,19,147
5730,8,56,147
5731,0,144,163
5732,0,146,163
5733,5,44,163
5734,16,59,163
5735,13,154,163
5736,13,64,163
5737,2,119,163
5738,5,43,163
5739,5,159,163
5740,13,4,163
5741,0,146,174
5742,0,6,174
5743,8,56,174
5744,1,18,174
5745,1,7,174
5746,17,15,174
5747,0,146,174
5748,17,20,174
5749,0,146,174
5750,20,177,174
5751,13,64,194
5752,2,119,194
5753,13,57,194
5754,16,61,194
5755,19,98,194
5756,0,148,194
5757,17,15,194
5758,17,20,194
5759,4,19,194
5760,0,146,194
5761,20,0,187
5762,17,20,187
5763,17,15,187
5764,4,19,187
5765,4,179,187
5766,8,56,187
5767,13,4,187
5768,12,78,187
5769,8,56,187
5770,16,61,187
5771,11,117,232
5772,11,115,232
5773,18,165,232
5774,4,179,232
5775,3,24,232
5776,16,16,232
5777,11,117,232
5778,19,108,232
5779,11,117,232
5780,12,60,232
5781,16,52,160
5782,0,148,160
5783,0,148,160
5784,13,57,160
5785,4,19,160
5786,0,145,160
5787,16,52,160
5788,1,18,160
5789,13,64,160
5790,11,116,160
5791,16,59,176
5792,16,59,176
5793,16,59,176
5794,8,56,176
5795,12,23,176
5796,4,179,176
5797,19,174,176
5798,2,119,176
5799,12,128,176
5800,16,52,176
5801,2,119,236
5802,11,118,236
5803,12,128,236
5804,0,145,236
5805,4,179,236
5806,4,179,236
5807,16,52,236
5808,9,92,236
5809,16,59,236
5810,3,24,236
5811,5,155,190
5812,12,131,190
5813,20,177,190
5814,1,18,190
5815,0,145,190
5816,16,163,190
5817,8,56,190
5818,4,19,190
5819,20,0,190
5820,19,75,190
5821,12,78,150
5822,4,19,150
5823,3,24,150
5824,12,131,150
5825,8,56,150
5826,4,179,150
5827,6,13,150
5828,5,155,150
5829,4,179,150
5830,1,18,150
5831,12,131,205
5832,16,52,205
5833,6,32,205
5834,6,32,205
5835,8,56,205
5836,16,52,205
5837,4,179,205
5838,12,78,205
5839,8,71,205
5840,19,174,205
5841,12,78,167
5842,2,119,167
5843,12,55,167
5844,11,116,167
5845,12,58,167
5846,3,24,167
5847,3,24,167
5848,0,145,167
5849,12,141,167
5850,18,165,167
5851,5,44,155
5852,2,119,155
5853,8,56,155
5854,5,44,155
5855,1,18,155
5856,8,56,155
5857,4,19,155
5858,20,81,155
5859,7,157,155
5860,16,52,155
5861,20,81,152
5862,4,179,152
5863,5,159,152
5864,1,18,152
5865,3,24,152
5866,16,52,152
5867,2,119,152
5868,20,81,152
5869,13,154,152
5870,4,19,152
5871,8,71,156
5872,8,65,124
5873,8,71,124
5874,1,18,124
5875,6,13,124
5876,4,179,124
5877,3,24,241
5878,1,21,241
5879,1,21,241
5880,1,18,241
5881,7,29,241
5882,12,131,241
5883,1,18,241
5884,3,24,241
5885,4,179,241
5886,12,23,271
5887,11,116,271
5888,6,33,271
5889,19,174,271
5890,11,115,271
5891,1,18,271
5892,13,4,271
5893,13,49,271
5894,11,116,271
5895,4,19,271
5896,8,71,269
5897,12,127,269
5898,1,18,269
5899,13,150,269
5900,6,13,269
5901,12,58,269
5902,8,56,269
5903,12,78,269
5904,12,58,269
5905,2,119,269
5906,7,48,252
5907,3,24,252
5908,3,24,252
5909,0,148,252
5910,12,170,252
5911,1,18,252
5912,4,179,252
5913,12,78,252
5914,0,145,252
5915,5,155,252
5916,11,115,477
5917,7,48,477
5918,16,59,477
5919,3,24,477
5920,4,179,477
5921,12,128,477
5922,11,118,477
5923,3,24,477
5924,16,163,477
5925,12,128,477
5926,5,44,405
5927,13,64,405
5928,0,145,405
5929,16,52,405
5930,12,131,405
5931,13,4,405
5932,7,66,405
5933,8,56,405
5934,7,157,405
5935,13,156,405
5936,7,157,430
5937,13,4,430
5938,13,64,430
5939,20,0,430
5940,16,160,430
5941,2,119,430
5942,4,179,430
5943,4,179,430
5944,3,24,430
5945,1,18,430
5946,13,64,571
5947,0,146,571
5948,13,4,571
5949,4,19,571
5950,12,127,571
5951,7,157,571
5952,13,49,571
5953,7,157,571
5954,7,157,571
5955,8,56,571
5956,13,64,471
5957,13,64,471
5958,13,64,471
5959,12,127,471
5960,7,29,471
5961,13,4,471
5962,17,15,471
5963,4,19,471
5964,13,64,471
5965,7,29,471
5966,0,5,397
5967,11,115,397
5968,13,154,397
5969,8,56,397
5970,0,145,397
5971,0,146,397
5972,13,64,397
5973,5,42,397
5974,17,20,397
5975,8,56,397
5976,13,64,404
5977,13,64,404
5978,4,179,404
5979,4,179,404
5980,13,4,404
5981,13,64,404
5982,13,156,404
5983,13,64,404
5984,8,65,404
5985,13,49,404
5986,13,4,429
5987,12,131,429
5988,12,74,429
5989,0,145,429
5990,13,64,429
5991,2,119,429
5992,13,64,429
5993,13,4,429
5994,13,4,429
5995,13,4,429
5996,20,177,427
5997,0,146,427
5998,4,179,427
5999,12,78,427
6000,4,179,427
6001,1,18,427
6002,0,145,427
6003,8,56,427
6004,0,145,427
6005,1,18,427
6006,6,32,413
6007,11,116,413
6008,13,4,413
6009,6,32,413
6010,6,13,413
6011,16,59,413
6012,4,179,413
6013,12,131,413
6014,6,32,413
6015,6,32,413
6016,4,179,406
6017,20,0,406
6018,16,52,406
6019,4,179,406
6020,16,16,406
6021,12,131,406
6022,13,49,406
6023,16,52,406
6024,1,18,406
6025,13,64,406
6026,13,57,514
6027,13,4,514
6028,6,13,514
6029,19,28,514
6030,4,179,514
6031,3,24,514
6032,18,165,514
6033,5,159,514
6034,12,78,514
6035,13,156,514
6036,1,18,394
6037,18,165,394
6038,5,155,394
6039,11,116,394
6040,20,177,394
6041,12,171,394
6042,1,18,394
6043,4,19,394
6044,11,118,394
6045,8,56,394
6046,1,18,498
6047,1,18,498
6048,3,24,498
6049,4,152,498
6050,4,179,498
6051,4,179,498
6052,4,179,498
6053,4,179,428
6054,16,59,428
6055,16,59,428
6056,17,15,588
6057,20,175,588
6058,17,20,588
6059,12,127,588
6060,3,24,588
6061,8,56,588
6062,3,24,588
6063,6,13,588
6064,13,49,588
6065,20,177,588
6066,16,59,632
6067,13,4,632
6068,9,92,632
6069,12,74,632
6070,11,114,632
6071,9,92,632
6072,3,24,632
6073,10,99,632
6074,18,165,632
6075,2,12,632
6076,13,4,608
6077,8,56,608
6078,3,24,608
6079,13,57,608
6080,3,24,608
6081,3,53,608
6082,16,52,608
6083,3,24,608
6084,1,7,608
6085,8,140,608
6086,3,24,622
6087,3,24,622
6088,16,61,622
6089,16,52,622
6090,3,24,622
6091,1,18,622
6092,9,92,622
6093,20,176,622
6094,11,116,622
6095,3,24,622
6096,13,4,572
6097,6,32,572
6098,4,179,572
6099,6,32,572
6100,6,13,572
6101,1,18,572
6102,11,115,572
6103,16,52,572
6104,6,32,572
6105,7,157,572
6106,20,81,583
6107,9,72,583
6108,3,24,583
6109,18,165,583
6110,19,174,583
6111,3,24,583
6112,13,4,583
6113,13,4,583
6114,3,24,583
6115,4,19,583
6116,13,4,578
6117,16,52,578
6118,16,162,578
6119,8,56,578
6120,16,52,578
6121,0,145,578
6122,16,52,578
6123,0,145,578
6124,0,145,578
6125,16,163,578
6126,3,24,587
6127,8,71,587
6128,0,145,587
6129,10,99,587
6130,8,71,587
6131,5,155,587
6132,16,163,587
6133,10,94,587
6134,13,4,587
6135,16,52,587
6136,12,131,593
6137,2,119,593
6138,8,71,593
6139,16,59,593
6140,16,59,593
6141,12,141,593
6142,5,155,593
6143,16,52,593
6144,16,52,593
6145,16,52,593
6146,6,32,619
6147,16,59,619
6148,8,71,619
6149,6,32,619
6150,6,32,619
6151,3,24,619
6152,16,163,619
6153,6,32,619
6154,6,32,619
6155,6,32,619
6156,12,127,597
6157,11,117,597
6158,16,59,597
6159,4,19,597
6160,4,19,597
6161,3,24,597
6162,4,19,597
6163,8,90,597
6164,12,23,597
6165,7,29,597
6166,0,146,641
6167,1,18,641
6168,18,165,641
6169,4,19,641
6170,8,56,641
6171,1,18,641
6172,18,165,641
6173,1,7,641
6174,13,64,641
6175,13,156,641
6176,17,15,642
6177,13,64,642
6178,12,131,642
6179,2,119,642
6180,17,15,642
6181,18,165,642
6182,12,78,642
6183,12,130,642
6184,13,64,642
6185,13,4,642
6186,12,78,643
6187,8,56,643
6188,8,56,643
6189,12,78,643
6190,1,18,643
6191,18,165,643
6192,13,57,643
6193,1,18,643
6194,12,131,643
6195,1,8,643
6196,1,18,640
6197,13,57,640
6198,12,23,640
6199,18,165,640
6200,1,39,640
6201,18,165,640
6202,12,130,640
6203,1,18,640
6204,12,127,640
6205,8,56,640
6206,1,7,635
6207,2,38,635
6208,8,3,635
6209,8,71,635
6210,8,140,635
6211,18,165,635
6212,18,165,635
6213,1,18,635
6214,8,54,635
6215,18,165,635
6216,8,71,637
6217,3,24,637
6218,11,118,637
